Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
986,1,4,35,63,82,103,78,62,52,53,45,44,18,24,14,4,9,9,7,5,2,3,3,1,2,NA,NA,NA,NA,NA
976,3,4,37,35,30,34,74,72,41,38,41,45,43,45,34,21,28,11,13,13,15,16,13,9,5,5,2,1,2,NA
267,7,20,30,36,37,46,66,63,59,64,71,46,37,37,26,14,22,15,9,9,5,7,1,1,2,1,2,1,1,NA
269,2,5,5,30,85,104,83,49,31,50,40,46,44,26,21,13,20,14,11,9,10,11,6,6,2,3,3,1,NA,NA
39,3,12,49,65,82,100,47,52,49,50,48,32,30,15,19,16,22,13,7,8,3,2,1,1,1,1,1,1,NA,NA
749,4,19,24,47,21,11,14,28,43,73,67,41,45,44,45,34,31,37,19,14,16,6,10,7,7,6,6,6,3,2
580,2,4,10,9,39,51,66,73,90,64,70,51,39,42,24,26,14,13,17,10,8,5,2,2,2,1,1,NA,NA,NA
309,1,1,5,25,79,99,82,65,25,34,26,37,47,48,28,33,14,16,9,16,13,9,4,7,3,1,2,1,NA,NA
590,7,15,8,36,41,43,45,62,56,58,57,55,46,40,36,30,21,17,13,11,11,3,7,2,1,3,3,1,NA,NA
1063,8,18,45,73,73,66,48,45,46,40,41,42,41,29,12,13,14,7,10,10,6,13,13,9,7,3,1,2,NA,NA
112,1,1,2,4,8,23,37,48,58,69,86,70,68,47,55,35,20,19,19,20,11,7,8,6,2,3,3,1,1,3
733,1,1,3,1,4,7,15,33,70,96,115,102,86,94,68,71,49,24,21,7,3,5,1,2,1,NA,NA,NA,NA,NA
751,1,5,24,71,123,118,97,59,70,47,33,24,20,12,13,5,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,1,5,13,28,28,23,40,27,38,41,57,30,42,29,36,43,43,31,34,30,24,18,20,20,14,4,7,3,1,3
296,6,9,18,31,28,35,38,50,47,60,43,30,37,37,37,37,26,26,18,19,20,17,13,17,8,8,9,3,2,3
479,2,1,2,4,15,28,39,27,36,38,52,62,42,45,69,42,28,28,34,32,18,20,23,15,9,12,4,3,3,NA
390,1,5,6,18,40,57,72,82,48,35,50,49,38,38,36,23,28,20,15,13,10,13,11,4,10,4,1,3,1,NA
561,1,3,10,26,37,52,73,43,48,40,45,39,38,56,40,32,36,18,16,11,14,16,7,9,11,6,1,2,NA,NA
956,3,19,39,72,79,138,108,80,68,46,29,14,7,12,4,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
244,6,35,95,80,67,65,75,78,53,57,28,18,17,21,8,7,4,9,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA
869,4,25,43,32,51,102,66,44,40,54,41,51,27,30,14,21,9,11,13,14,17,5,6,4,3,2,1,1,NA,NA
482,8,23,46,51,43,40,45,59,72,50,58,49,37,37,30,24,16,10,8,9,3,3,5,2,2,1,1,1,NA,NA
707,1,6,21,28,40,19,16,39,59,72,55,64,55,53,38,29,24,26,13,13,11,16,8,5,12,2,1,1,2,1
1091,3,2,21,53,58,85,63,33,43,48,36,44,51,29,34,22,15,14,9,8,9,15,10,6,7,6,3,1,3,4
1110,4,17,28,42,74,77,59,40,38,35,42,47,44,22,28,16,19,20,13,8,8,9,14,9,10,6,1,1,3,NA
797,3,4,8,18,16,37,32,47,54,37,47,48,43,24,27,46,15,26,16,5,7,10,7,4,5,2,2,5,1,2
382,6,18,56,69,68,52,46,25,27,24,41,38,38,36,43,27,22,13,11,15,11,10,9,7,7,5,2,2,1,2
154,2,2,6,16,32,64,61,74,65,63,68,41,46,36,33,21,17,8,13,12,12,11,13,5,4,4,1,1,1,NA
743,13,57,45,12,45,75,69,55,45,52,81,56,33,12,12,13,17,16,9,7,3,1,1,1,1,NA,NA,NA,NA,NA
531,4,8,11,24,32,51,52,61,65,59,61,45,52,38,29,33,28,18,9,12,10,8,7,6,6,1,2,1,1,1
420,1,1,1,8,13,24,33,53,56,56,51,57,49,38,33,33,23,12,17,6,10,8,6,1,3,2,1,2,NA,NA
521,1,1,3,2,4,24,34,43,54,64,75,62,69,55,59,62,34,27,18,10,9,8,6,1,3,1,1,NA,NA,NA
371,2,8,11,27,41,63,52,54,47,42,50,59,44,44,30,33,22,14,8,16,13,12,12,7,9,7,2,2,1,NA
173,6,24,43,69,63,66,49,46,35,46,46,53,33,26,20,17,20,13,21,11,10,7,4,4,1,1,1,NA,NA,NA
91,1,2,5,27,49,35,48,61,61,55,69,78,44,34,31,21,27,21,14,13,7,11,3,1,4,1,3,2,1,NA
881,4,9,51,31,44,61,84,56,50,47,40,40,31,36,28,18,17,21,9,8,11,10,8,6,5,1,1,1,2,NA
131,1,3,24,25,43,61,87,71,82,62,51,50,38,30,32,19,9,10,5,6,5,9,3,2,2,NA,NA,NA,NA,NA
225,1,1,1,4,21,45,68,73,57,48,48,41,50,51,46,32,31,17,15,23,7,19,11,7,6,6,2,1,1,NA
998,1,1,4,4,21,54,78,91,69,68,50,52,48,41,30,28,16,19,20,11,6,8,4,2,2,NA,NA,NA,NA,NA
44,3,14,37,42,43,66,66,56,47,32,46,32,41,39,33,26,19,13,15,15,15,6,10,4,3,7,2,1,2,NA
350,1,9,27,56,57,54,61,75,71,60,82,50,37,24,15,11,20,9,4,3,1,1,1,1,1,1,NA,NA,NA,NA
1081,7,8,8,27,32,24,12,14,23,28,40,37,50,38,48,45,46,29,36,30,26,20,20,18,10,8,6,1,2,2
665,2,1,1,8,48,63,118,116,77,71,85,55,33,20,13,7,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,1,5,14,28,46,37,46,51,55,52,65,60,55,33,48,34,23,19,10,13,8,8,8,2,4,3,1,2,NA,NA
493,2,6,18,59,85,84,81,82,66,71,43,24,32,23,15,8,12,6,4,1,1,3,1,2,1,NA,NA,NA,NA,NA
1109,1,2,9,25,52,60,63,52,44,28,27,26,29,22,32,14,25,13,20,7,16,4,5,8,7,2,2,3,NA,NA
839,11,12,4,11,37,49,47,13,30,45,76,60,35,34,48,39,31,37,26,19,17,13,4,7,10,9,3,3,3,2
932,11,36,19,19,27,28,47,52,53,36,35,36,51,33,29,33,15,13,11,3,4,1,1,1,1,2,1,1,NA,NA
181,8,27,41,21,29,45,66,63,23,15,33,48,31,30,25,23,11,16,10,16,2,7,4,1,1,1,1,1,NA,NA
462,5,23,31,35,18,7,9,15,38,47,80,67,66,51,52,30,23,29,30,22,13,15,7,6,9,1,1,1,NA,NA
612,2,6,26,42,48,50,45,64,60,56,55,37,33,23,22,10,5,4,3,1,3,1,1,1,1,NA,NA,NA,NA,NA
905,1,1,4,3,18,45,70,52,53,70,55,65,54,43,43,33,32,19,14,9,7,9,6,3,6,4,6,1,4,NA
942,1,1,1,5,25,58,67,74,65,64,79,77,72,39,26,24,16,10,10,8,2,2,1,1,1,1,2,NA,NA,NA
369,1,9,5,16,26,37,45,43,40,44,60,54,71,50,52,39,33,28,22,18,17,6,5,2,5,1,2,1,NA,NA
732,5,6,11,13,33,41,60,71,78,85,71,55,63,42,34,21,35,29,26,5,7,10,10,5,6,3,3,1,1,NA
342,3,9,20,24,32,46,32,50,47,51,54,44,29,24,24,27,24,16,8,11,8,5,2,3,2,1,1,NA,NA,NA
997,6,13,24,50,67,65,46,64,42,58,62,28,42,36,25,19,17,15,7,7,11,6,4,9,3,2,2,1,1,NA
1022,7,27,49,71,63,66,61,49,43,46,44,36,26,20,11,18,13,14,13,11,5,6,7,10,5,4,2,3,NA,NA
652,1,10,47,95,92,72,43,29,51,55,65,50,25,8,7,11,15,14,22,9,6,3,3,NA,NA,NA,NA,NA,NA,NA
727,5,10,22,25,35,27,17,37,43,53,48,38,27,31,51,35,40,34,25,19,15,26,17,17,13,7,6,6,2,1
494,2,1,9,22,43,26,36,45,96,77,50,46,51,68,71,62,42,39,24,26,14,16,6,5,2,1,NA,NA,NA,NA
163,2,7,18,48,73,97,88,74,73,55,37,25,24,32,9,21,17,8,7,4,5,4,1,2,2,1,1,NA,NA,NA
459,11,25,25,29,40,56,55,58,37,27,24,25,30,32,31,28,32,17,19,20,24,12,14,13,20,13,8,4,2,4
141,1,5,17,55,77,77,67,35,29,38,39,40,36,34,37,21,18,22,10,14,14,6,7,10,9,3,2,3,2,NA
535,4,1,2,1,2,4,17,48,34,23,25,58,65,64,55,34,46,59,33,23,24,21,20,18,9,11,12,9,3,5
488,3,2,15,19,33,60,53,61,59,53,47,53,43,30,31,36,25,19,10,14,12,9,16,8,9,7,2,1,2,3
773,1,1,6,19,25,27,29,55,47,61,59,67,59,52,45,29,33,23,22,15,18,9,6,8,2,4,6,3,1,NA
747,10,37,49,72,62,59,53,37,34,35,44,45,43,30,32,21,16,11,9,12,7,1,2,2,2,2,1,2,1,NA
344,7,25,73,101,84,45,45,35,39,53,41,29,26,24,21,16,18,14,11,5,9,5,2,1,1,2,1,1,1,NA
389,1,1,7,7,18,34,41,29,43,58,60,56,61,52,47,53,31,29,20,32,18,14,5,5,7,4,1,1,NA,NA
721,1,3,19,40,44,40,48,66,74,70,81,48,47,34,40,23,18,10,11,2,2,2,1,3,1,1,3,1,2,NA
746,1,2,10,21,44,48,67,49,53,52,53,58,45,44,37,22,23,24,19,12,7,7,12,9,6,2,1,1,1,2
478,17,20,37,37,46,59,58,51,33,50,33,49,33,50,30,23,17,12,12,11,11,11,5,9,5,7,3,2,3,1
795,3,18,53,72,65,67,48,43,48,43,43,39,46,37,21,13,20,14,11,7,9,1,6,1,1,1,NA,NA,NA,NA
872,1,3,1,8,9,27,25,43,55,75,76,53,51,58,42,43,33,34,28,19,11,10,10,6,5,1,1,2,NA,NA
178,4,5,19,38,68,69,58,52,38,36,24,43,51,45,42,21,19,12,13,5,13,12,15,8,12,3,1,3,1,1
355,6,12,31,25,33,34,40,54,54,59,44,50,53,42,40,31,21,21,18,11,17,10,7,5,8,1,3,1,1,3
1080,1,2,1,4,7,25,23,40,56,47,51,56,63,44,38,30,23,20,18,11,12,8,4,8,2,3,1,NA,NA,NA
418,3,7,31,42,32,20,48,59,49,38,35,31,46,40,45,43,27,25,24,21,10,10,15,6,5,6,2,4,3,NA
648,4,10,14,37,37,45,52,43,46,47,42,54,45,33,44,34,33,24,10,19,16,14,6,8,4,4,3,2,3,2
331,2,6,8,17,21,35,32,49,49,66,52,64,42,52,33,28,42,26,29,13,17,5,12,7,7,3,3,6,3,1
514,1,3,23,50,82,69,59,49,28,36,36,36,24,20,21,11,12,14,6,3,4,3,2,2,2,1,1,NA,NA,NA
335,3,2,2,5,44,104,69,39,50,102,83,41,29,49,53,55,44,29,27,21,12,6,3,2,2,1,2,1,NA,NA
736,4,16,14,27,41,39,53,44,45,34,45,38,52,27,28,18,22,15,4,11,6,4,1,1,1,3,2,3,NA,NA
947,3,1,8,16,60,77,77,78,75,86,89,72,38,18,10,5,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,13,32,28,25,25,29,68,71,81,39,44,43,39,34,25,23,22,21,21,13,8,8,12,1,3,1,1,1,NA,NA
323,1,2,1,14,33,41,57,40,56,54,83,76,62,44,29,32,18,20,10,15,11,9,6,6,1,4,2,3,NA,NA
822,7,10,29,64,42,56,47,42,58,51,56,59,43,33,27,18,15,11,20,13,7,9,6,2,1,3,1,3,1,1
694,2,4,10,24,40,38,44,21,31,18,26,29,38,45,45,26,31,27,23,16,20,9,7,7,4,2,6,2,1,2
1077,3,2,9,19,36,29,42,48,52,57,36,43,44,31,37,48,33,30,22,22,16,17,10,10,9,7,7,4,3,4
807,1,3,8,16,38,42,42,38,47,46,51,65,56,63,47,35,26,19,19,19,14,11,11,3,7,3,2,NA,NA,NA
844,3,16,32,39,29,25,48,66,59,53,43,38,52,46,34,33,23,17,16,20,11,9,6,3,3,1,2,1,2,NA
492,22,88,98,94,83,61,44,36,24,19,9,4,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,3,1,7,15,26,49,55,66,59,53,64,45,42,45,31,34,25,19,11,13,10,15,13,8,6,5,2,4,1,1
728,1,1,1,2,3,12,33,34,53,47,44,57,71,79,60,62,36,42,19,20,14,11,5,4,5,2,4,3,1,2
741,9,20,30,60,60,56,71,71,51,44,45,43,21,32,20,10,21,16,18,9,5,7,7,3,1,2,2,1,NA,NA
41,2,7,9,26,30,49,54,53,51,48,58,45,37,30,23,20,11,6,8,12,4,5,3,4,1,1,1,NA,NA,NA
501,3,1,1,8,18,28,43,38,48,55,40,42,43,42,42,29,32,26,14,14,8,7,4,4,5,2,1,NA,NA,NA
397,1,1,1,2,9,25,71,97,78,70,39,37,38,43,33,29,29,18,24,20,15,10,13,8,9,4,2,4,NA,NA
416,13,24,26,55,64,76,68,43,44,43,47,39,28,35,17,21,13,9,18,10,13,10,5,6,5,1,1,1,NA,NA
974,4,12,19,25,31,51,53,43,39,42,41,32,36,29,15,25,17,17,12,17,9,17,2,2,1,2,2,3,NA,NA
176,2,1,20,38,40,21,31,59,72,64,40,64,46,58,30,22,28,14,10,16,6,9,9,10,9,4,2,1,2,2
798,16,57,37,8,2,2,3,10,34,57,62,58,44,49,58,44,31,21,16,20,10,17,16,10,9,15,8,7,7,3
443,3,6,28,45,64,66,51,31,40,19,45,32,46,44,38,32,30,17,17,10,13,11,11,5,7,9,3,6,1,1
1050,1,3,11,23,45,63,58,70,65,64,47,64,57,36,17,28,16,17,9,15,8,6,4,3,1,1,NA,NA,NA,NA
372,1,1,17,62,90,66,84,85,64,56,43,49,23,19,16,10,15,6,12,3,2,3,2,1,NA,NA,NA,NA,NA,NA
772,6,15,36,62,72,97,76,95,73,58,32,30,23,15,14,9,10,3,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA
770,1,2,7,9,7,25,43,37,37,52,70,50,56,40,42,54,51,28,23,18,14,14,5,10,9,7,10,3,4,2
545,4,27,51,88,95,48,37,23,24,22,30,35,44,30,33,22,19,15,14,15,11,13,4,12,4,5,3,1,1,NA
193,1,2,1,19,54,75,97,71,52,49,39,27,18,22,22,29,29,30,26,17,17,11,4,8,4,3,1,NA,NA,NA
892,1,17,50,38,12,4,2,10,22,39,58,47,36,34,44,52,32,45,46,32,20,13,11,13,10,17,5,8,7,6
1056,11,20,19,55,54,52,55,55,46,54,40,32,24,25,17,6,7,8,5,3,5,2,1,1,1,1,NA,NA,NA,NA
538,6,15,49,30,15,20,33,49,51,75,73,59,43,42,38,30,22,18,17,6,11,15,5,9,1,1,1,1,NA,NA
933,6,27,45,31,8,1,2,9,23,52,61,58,62,58,59,40,37,30,21,15,20,13,17,9,10,8,2,4,1,2
680,15,30,50,49,78,86,72,70,73,55,36,36,21,22,12,9,3,5,2,1,1,3,1,1,1,1,1,1,NA,NA
175,1,1,13,30,76,58,57,62,69,71,82,79,23,26,26,25,12,7,9,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA
475,1,2,1,1,3,14,32,54,61,59,50,50,69,66,64,46,28,20,23,27,14,23,8,6,5,NA,NA,NA,NA,NA
40,1,1,1,1,2,15,17,41,51,57,66,76,66,57,67,71,44,30,21,15,15,7,2,2,1,NA,NA,NA,NA,NA
1113,4,7,32,61,70,80,62,68,52,61,55,39,32,38,14,10,13,16,7,4,4,1,1,2,1,1,NA,NA,NA,NA
1099,4,6,10,15,20,15,20,35,61,87,74,98,82,58,69,47,33,17,20,11,19,11,9,6,2,2,3,2,2,NA
875,2,6,17,38,55,60,66,52,29,30,47,46,38,40,38,31,32,21,14,16,13,11,5,8,6,4,2,1,1,1
939,1,5,17,43,54,34,43,42,49,71,69,59,54,53,22,17,22,16,17,10,13,6,4,3,1,3,2,NA,NA,NA
744,1,2,5,19,40,63,54,60,68,59,58,47,28,26,20,13,7,4,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA
365,1,1,1,10,31,45,60,32,37,36,46,58,51,43,28,25,19,19,17,14,6,3,3,5,5,1,NA,NA,NA,NA
50,1,2,5,25,47,49,45,36,42,53,68,62,53,64,39,22,24,14,14,17,14,9,7,5,5,3,2,3,NA,NA
662,6,13,45,85,67,63,55,28,30,35,39,37,38,31,26,27,16,22,7,10,15,6,14,7,5,3,1,3,1,NA
719,6,5,8,14,18,37,24,26,38,56,54,44,41,33,34,40,30,24,13,13,7,7,7,1,4,6,5,1,1,1
1054,7,28,35,31,22,26,40,53,53,58,43,50,58,34,38,25,23,15,13,14,11,12,14,7,7,9,3,3,2,1
885,1,1,2,4,14,51,55,39,49,32,55,61,61,61,67,44,34,27,26,15,14,6,4,2,1,1,NA,NA,NA,NA
627,1,2,24,39,54,55,41,36,54,54,63,65,58,46,39,25,12,9,14,13,11,8,3,2,1,3,NA,NA,NA,NA
136,2,4,11,16,33,58,63,67,48,55,31,32,31,20,23,25,15,16,8,6,7,6,2,2,4,4,1,6,2,NA
576,9,19,46,68,64,50,43,54,58,52,65,41,23,17,22,14,16,14,22,11,8,3,5,5,3,1,1,1,NA,NA
165,5,8,18,23,34,41,43,54,44,32,47,26,36,27,23,27,23,27,15,13,8,11,6,3,1,1,1,1,NA,NA
515,1,1,1,3,15,28,34,47,49,43,41,37,64,56,58,52,49,46,34,18,16,9,5,7,3,4,5,2,1,1
565,2,5,6,28,65,82,95,58,36,30,45,57,37,40,26,17,21,13,8,19,9,14,4,7,2,1,2,1,NA,NA
851,1,3,1,16,20,25,40,33,48,57,46,47,45,37,34,34,18,18,16,13,11,10,6,4,8,3,1,3,NA,NA
560,1,1,21,56,98,56,87,104,93,57,46,22,19,11,10,9,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,7,33,53,103,99,47,37,37,49,42,40,20,25,22,17,19,7,22,12,9,9,4,1,1,1,1,NA,NA,NA,NA
1031,4,2,22,42,67,94,66,57,38,51,45,37,41,27,20,19,10,13,14,14,8,6,13,7,3,6,3,1,NA,NA
994,1,20,50,50,55,86,81,42,48,38,50,54,40,28,18,17,16,7,12,6,3,2,2,2,1,1,NA,NA,NA,NA
735,15,64,101,90,53,40,43,55,49,50,39,26,14,10,13,9,9,12,11,10,8,5,1,2,1,1,NA,NA,NA,NA
993,6,12,34,59,61,72,55,50,62,60,51,48,35,20,20,15,17,12,19,6,4,6,2,2,1,2,NA,NA,NA,NA
87,3,22,35,28,14,11,15,15,34,46,65,43,68,61,52,46,41,24,16,16,11,22,10,10,8,6,6,2,2,3
810,1,2,6,19,23,54,44,46,55,44,70,71,77,49,44,22,18,17,14,18,13,10,5,3,1,1,2,1,NA,NA
196,9,28,40,53,67,58,74,57,52,77,53,37,22,18,14,13,13,9,14,8,7,4,3,1,1,1,NA,NA,NA,NA
54,1,1,8,21,45,55,40,34,43,38,49,64,74,62,55,33,25,25,23,12,9,10,3,3,1,1,1,NA,NA,NA
717,22,88,134,90,40,38,57,62,59,35,30,20,21,8,7,6,2,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
527,1,1,1,1,3,15,26,51,59,59,58,76,67,57,64,51,36,26,19,20,15,4,8,7,5,2,NA,NA,NA,NA
211,6,20,31,33,28,49,64,53,47,49,57,51,36,35,35,22,17,21,17,14,12,10,13,5,4,4,1,1,NA,NA
634,1,9,44,46,17,13,37,54,61,67,47,37,52,46,44,33,30,14,6,6,9,10,8,15,9,8,4,2,1,1
812,15,47,33,17,7,2,7,9,48,50,51,55,36,41,40,56,41,34,21,18,14,16,15,12,6,10,13,11,2,4
484,7,22,31,43,67,46,50,71,56,53,63,56,52,39,29,16,12,6,4,3,2,2,1,1,1,1,1,NA,NA,NA
1085,6,13,26,24,47,51,47,56,51,20,42,32,28,46,51,35,33,28,23,17,15,10,9,8,5,4,1,5,1,1
34,2,20,32,44,45,55,56,52,55,55,54,56,36,26,21,18,24,12,9,9,16,10,8,3,8,3,3,2,1,NA
908,5,31,34,41,47,70,77,50,35,40,49,53,37,36,27,26,14,23,14,9,4,2,2,3,1,1,1,NA,NA,NA
236,7,26,42,19,23,7,23,26,55,55,51,44,35,46,54,42,36,19,21,19,14,16,17,13,10,4,6,3,1,1
610,2,1,11,30,46,82,71,64,49,47,61,45,44,32,22,16,22,11,10,13,10,5,11,9,4,5,3,3,1,NA
806,4,6,10,36,54,69,48,50,24,19,19,27,40,37,27,21,15,14,15,11,10,12,8,3,3,5,5,1,2,3
332,15,37,46,17,6,4,4,15,45,63,79,67,76,62,47,23,28,23,26,12,5,12,7,5,3,1,2,1,NA,NA
776,1,1,1,2,2,31,77,101,90,61,66,70,49,43,35,16,22,16,14,9,7,5,5,1,1,1,NA,NA,NA,NA
394,1,3,3,4,18,41,60,43,33,52,52,78,71,60,43,43,29,31,18,19,6,8,8,3,3,2,NA,NA,NA,NA
973,11,18,49,78,80,84,68,65,49,51,42,24,29,20,16,13,7,3,5,4,3,2,2,1,1,2,1,2,NA,NA
848,1,2,34,133,157,77,81,92,49,35,27,11,3,1,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
852,6,11,30,24,32,24,43,79,55,52,62,53,41,39,38,36,23,19,19,18,9,5,6,3,1,1,2,1,NA,NA
170,1,3,11,14,25,44,83,70,69,64,51,53,47,44,31,27,25,15,18,13,6,6,3,3,1,1,2,NA,NA,NA
188,3,14,33,54,64,49,47,32,53,42,52,47,51,39,20,28,14,8,11,8,14,13,4,11,7,7,1,1,1,2
94,11,40,117,90,79,48,33,60,58,45,31,18,19,11,20,19,12,9,6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
989,1,1,3,13,25,22,26,26,47,50,43,46,37,45,42,35,28,23,24,14,15,15,5,5,2,2,1,2,NA,NA
1102,4,5,9,27,37,55,34,44,53,59,44,38,37,32,23,16,18,17,10,13,6,2,7,5,2,1,NA,NA,NA,NA
607,3,37,49,29,2,10,17,63,86,62,26,31,38,44,41,43,21,24,18,22,15,8,12,10,8,8,4,1,1,NA
813,1,1,1,2,3,5,14,27,49,54,51,54,57,46,59,44,69,46,29,29,13,14,13,19,8,8,6,3,3,NA
761,3,4,14,38,41,69,74,50,37,50,52,51,43,48,26,27,18,15,16,10,15,7,8,6,5,4,2,1,1,NA
1037,4,4,7,21,36,56,69,63,58,69,57,55,41,41,31,25,14,11,16,15,11,12,4,6,1,2,1,1,NA,NA
183,1,2,31,70,58,120,115,73,48,25,13,15,7,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,24,157,185,203,80,41,15,8,1,2,1,1,1,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,28,75,140,163,87,51,21,9,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,4,16,32,34,26,21,37,53,82,75,54,64,50,36,28,20,21,19,17,11,6,11,6,1,1,3,2,3,NA,NA
517,49,75,121,119,107,88,53,37,30,18,6,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,3,1,3,9,24,52,48,53,51,72,61,54,65,44,38,31,27,21,12,14,9,14,10,4,3,2,2,1,2,NA
146,3,11,25,67,79,94,66,57,41,61,58,44,30,13,17,19,13,11,6,4,2,4,1,1,2,1,NA,NA,NA,NA
440,1,1,7,20,28,34,41,46,57,47,47,48,39,43,34,45,34,33,19,25,22,16,14,6,3,6,6,2,3,1
189,1,2,1,1,1,4,8,24,63,81,65,62,49,45,63,58,50,34,27,29,16,16,17,6,4,2,1,NA,NA,NA
800,1,2,7,13,20,17,35,40,32,50,61,54,48,42,41,51,52,46,22,25,15,14,14,8,10,3,5,2,NA,NA
504,5,9,28,50,72,90,82,82,50,56,46,26,21,22,13,15,12,11,9,10,3,5,7,3,1,2,1,2,2,NA
303,1,6,101,202,131,123,77,47,22,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,2,2,1,1,5,15,39,76,82,65,62,68,69,55,48,43,29,20,18,11,9,2,4,2,1,1,NA,NA,NA,NA
703,2,1,4,13,40,76,63,71,68,58,44,33,38,46,37,26,24,14,22,15,13,10,6,3,2,1,NA,NA,NA,NA
180,9,20,22,53,56,44,38,39,63,69,37,63,44,35,22,19,20,15,15,11,9,4,8,4,5,1,4,3,2,1
635,19,77,22,4,2,8,33,66,83,41,37,39,66,40,31,28,20,24,17,21,20,10,9,5,5,1,1,1,1,NA
679,1,1,5,22,34,49,79,59,43,44,47,42,39,59,44,35,23,12,14,17,9,9,9,13,7,7,7,2,3,NA
595,5,11,40,49,52,53,43,55,69,57,66,56,38,26,14,16,18,12,13,13,8,2,7,1,6,3,1,1,NA,NA
278,2,19,18,34,32,42,52,51,54,45,54,64,55,41,32,15,20,23,13,21,6,11,11,7,6,1,2,2,1,1
832,4,9,15,37,30,41,39,22,40,33,42,47,43,67,46,44,31,24,22,19,14,14,8,14,6,6,5,7,1,2
43,1,1,4,3,12,41,56,71,70,60,55,52,51,50,46,43,31,22,18,11,6,11,9,4,1,1,NA,NA,NA,NA
879,2,2,11,27,37,43,65,55,51,45,39,42,37,40,15,21,11,9,13,11,10,1,4,3,2,1,1,NA,NA,NA
190,2,5,6,21,51,53,57,50,44,50,35,36,22,34,17,22,17,15,14,14,5,12,7,5,1,2,1,NA,NA,NA
934,1,6,27,71,71,98,52,64,68,53,59,40,34,22,17,8,13,10,6,5,3,1,1,NA,NA,NA,NA,NA,NA,NA
883,2,2,4,15,28,29,38,16,34,38,53,74,78,54,71,47,35,21,15,23,22,10,9,6,4,1,1,NA,NA,NA
1078,2,5,25,52,79,114,80,36,37,39,38,38,35,31,23,20,25,12,6,9,9,3,3,3,1,1,2,NA,NA,NA
405,9,37,77,114,90,43,28,30,39,53,40,35,21,27,11,10,13,13,9,6,11,2,3,5,3,1,NA,NA,NA,NA
955,1,1,2,1,14,25,34,59,62,63,60,62,46,59,45,43,29,28,22,11,19,15,8,9,3,3,2,2,2,NA
519,2,5,10,36,49,45,40,47,58,63,62,67,47,49,32,22,27,12,14,8,10,5,9,1,7,5,1,1,1,NA
52,4,12,16,24,19,27,38,53,45,42,50,39,40,50,29,27,22,18,13,9,2,4,4,2,2,2,3,1,1,NA
424,12,32,77,86,96,106,78,66,48,33,30,16,17,14,4,2,2,2,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA
143,4,18,55,63,68,71,49,31,51,49,54,41,22,23,24,18,17,12,14,9,4,13,7,7,2,2,1,1,NA,NA
370,8,29,56,51,65,71,78,63,55,61,43,39,25,30,13,15,4,9,2,5,5,1,1,1,NA,NA,NA,NA,NA,NA
529,1,1,18,14,35,57,56,66,65,42,47,56,47,48,32,32,28,13,12,12,14,15,7,3,5,3,2,3,1,NA
1111,1,2,21,20,31,64,58,58,67,69,74,52,44,47,20,24,18,9,15,13,9,4,5,1,1,1,1,1,NA,NA
121,5,18,41,27,18,6,13,17,29,40,48,52,54,36,54,47,52,30,33,20,24,17,13,12,9,5,7,2,1,1
289,1,1,6,9,23,51,37,66,62,49,66,65,52,58,32,42,18,21,13,11,8,9,12,6,4,3,3,1,2,1
417,2,1,13,22,57,75,84,65,59,65,50,45,45,31,19,28,25,14,7,7,7,5,2,1,1,NA,NA,NA,NA,NA
51,1,1,12,21,27,32,31,49,48,40,40,42,45,50,46,29,18,20,11,2,5,7,4,1,6,2,3,3,2,NA
575,40,50,26,94,85,32,13,39,48,47,27,22,18,10,12,3,12,5,7,4,2,1,1,1,NA,NA,NA,NA,NA,NA
116,2,8,19,49,54,62,60,47,59,50,57,53,39,40,23,22,11,16,16,10,11,6,7,3,3,3,2,1,1,NA
